Invoice_ID,Vendor_Name,Department,Invoice_Date,Amount,GST,Quantity,Category,True_Anomaly,IQR_Outlier_Flag
INV107529,Vendor_019,Public Works,2024-08-17,21005.8,5.0,21,Construction Material,0,0
INV109047,Vendor_015,Health,2025-11-16,9592.1,28.0,8,Cleaning Supplies,0,0
INV200051,Vendor_002,Transport,2024-02-24,10422.73,18.0,35,Fuel,1,0
INV106424,Vendor_028,Health,2025-05-16,12142.08,28.0,23,Furniture,0,0
INV104984,Vendor_039,Public Works,2025-03-18,20128.37,28.0,3,Vehicle Maintenance,0,0
INV109173,Vendor_029,Education,2024-02-09,22370.77,18.0,32,Medical Supplies,0,0
INV108542,Vendor_035,Water Supply,2025-03-13,21127.02,28.0,44,Fuel,0,0
INV102868,Vendor_027,Administration,2024-10-11,17997.11,12.0,41,Software License,0,0
INV102718,Vendor_014,Education,2025-05-15,15941.78,3.0,4,Electronics,1,0
INV108829,Vendor_006,It & Electronics,2024-10-12,10292.39,12.0,29,Medical Supplies,0,0
INV103979,Vendor_020,Administration,2025-02-08,12783.69,5.0,40,Furniture,0,0
INV109143,Vendor_006,Public Works,2025-08-17,23924.75,12.0,32,Office Equipment,0,0
INV104192,Vendor_024,Water Supply,2025-03-24,18772.17,28.0,28,Stationery,0,0
INV103780,Vendor_017,Administration,2025-03-08,15595.72,12.0,9,Fuel,0,0
INV109717,Vendor_004,It & Electronics,2025-11-18,7197.72,18.0,22,Vehicle Maintenance,0,0
INV102682,Vendor_005,Health,2024-06-13,8049.94,18.0,35,Medical Supplies,0,0
INV107988,Vendor_013,Health,2025-05-08,13709.29,3.0,38,Office Equipment,1,0
INV109603,Vendor_008,Education,2025-06-13,16836.49,12.0,34,Cleaning Supplies,0,0
INV103387,Vendor_017,Health,2024-12-06,8935.55,12.0,39,Construction Material,0,0
INV106913,Vendor_998,It & Electronics,2024-08-25,9048.69,18.0,8,Construction Material,1,0
INV100218,Vendor_011,It & Electronics,2025-05-08,8675.63,18.0,10,Construction Material,0,0
INV109108,Vendor_036,Water Supply,2025-04-30,19946.89,18.0,19,Fuel,0,0
INV104564,Vendor_020,Transport,2024-12-11,8895.53,18.0,45,Medical Supplies,0,0
INV104635,Vendor_029,Public Works,2025-11-30,19747.94,12.0,6,Software License,0,0
INV102543,Vendor_006,Public Works,2024-05-24,19170.16,18.0,26,Construction Material,0,0
INV109722,Vendor_015,Public Works,2024-11-19,22826.24,18.0,37,Electronics,0,0
INV101244,Vendor_001,Administration,2025-04-04,14502.36,28.0,42,Construction Material,0,0
INV100420,Vendor_007,Public Works,2024-12-04,23112.72,28.0,49,Software License,0,0
INV107191,Vendor_032,Water Supply,2024-10-05,21216.37,18.0,29,Cleaning Supplies,0,0
INV108270,Vendor_026,Sanitation,2025-11-26,27892.32,18.0,16,Fuel,0,0
INV102058,Vendor_004,Sanitation,2025-11-09,23651.69,5.0,26,Electronics,0,0
INV108660,Vendor_017,It & Electronics,2024-03-30,8367.09,28.0,29,Cleaning Supplies,0,0
INV106700,Vendor_003,Transport,2025-04-29,10647.77,28.0,2,Furniture,0,0
INV103689,Vendor_032,Administration,2025-10-17,20165.67,28.0,30,Office Equipment,0,0
INV104687,Vendor_011,Public Works,2025-01-01,22817.66,3.0,20,Medical Supplies,1,0
INV101166,Vendor_022,Public Works,2025-10-03,20385.44,12.0,6,Software License,0,0
INV100254,Vendor_008,Sanitation,2024-12-28,13340.99,28.0,9,Software License,0,0
INV100415,Vendor_026,Administration,2024-05-29,14115.12,18.0,29,Vehicle Maintenance,0,0
INV104077,Vendor_025,Transport,2024-12-20,9819.61,18.0,43,Office Equipment,0,0
INV109360,Vendor_018,Transport,2025-07-05,11754.56,12.0,43,Construction Material,0,0
INV105474,Vendor_025,Water Supply,2025-08-29,21913.36,12.0,41,Software License,0,0
INV109209,Vendor_010,Public Works,2024-02-04,18123.34,5.0,16,Vehicle Maintenance,0,0
INV100759,Vendor_013,Water Supply,2024-05-02,22595.96,28.0,16,Fuel,0,0
INV101385,Vendor_009,Water Supply,2024-06-16,20816.01,1.0,2,Vehicle Maintenance,1,0
INV100654,Vendor_015,Public Works,2024-07-21,22899.13,28.0,12,Furniture,0,0
INV101201,Vendor_005,Education,2025-05-13,17918.32,5.0,39,Office Equipment,0,0
INV102413,Vendor_018,Education,2024-12-28,7153.43,5.0,48,Electronics,0,0
INV103813,Vendor_038,Water Supply,2025-02-09,21316.67,28.0,42,Fuel,0,0
INV105849,Vendor_028,Water Supply,2024-01-18,21341.7,18.0,39,Construction Material,0,0
INV105244,Vendor_035,It & Electronics,2025-03-09,6023.43,28.0,19,Office Equipment,0,0
INV105517,Vendor_018,Sanitation,2024-05-26,11975.08,28.0,22,Medical Supplies,0,0
INV103295,Vendor_008,Sanitation,2024-02-03,221076.94,18.0,31,Office Equipment,1,1
INV103044,Vendor_002,It & Electronics,2025-05-06,5969.23,5.0,41,Office Equipment,0,0
INV102830,Vendor_037,Administration,2025-02-21,14180.4,28.0,14,Software License,0,0
INV103204,Vendor_019,Sanitation,2024-02-22,16341.93,5.0,11,Vehicle Maintenance,0,0
INV100328,Vendor_010,Transport,2025-03-15,8705.13,5.0,15,Construction Material,0,0
INV104436,Vendor_019,Administration,2025-04-05,13198.05,5.0,23,Cleaning Supplies,0,0
INV108536,Vendor_034,Public Works,2024-02-20,20102.67,28.0,21,Fuel,0,0
INV104565,Vendor_005,Education,2025-06-13,8073.81,18.0,23,Fuel,0,0
INV102063,Vendor_027,Water Supply,2025-03-30,20673.93,5.0,17,Vehicle Maintenance,0,0
INV106840,Vendor_011,Sanitation,2025-03-29,25840.63,12.0,29,Vehicle Maintenance,0,0
INV103033,Vendor_026,Water Supply,2024-06-18,21491.49,28.0,5,Office Equipment,0,0
INV108557,Vendor_029,Health,2025-05-11,10492.42,12.0,7,Construction Material,0,0
INV104060,Vendor_006,Health,2025-07-16,11904.84,28.0,35,Vehicle Maintenance,0,0
INV105133,Vendor_005,Public Works,2024-08-11,23575.37,12.0,34,Software License,0,0
INV105478,Vendor_013,Water Supply,2025-07-02,20483.98,28.0,26,Stationery,0,0
INV101281,Vendor_001,Education,2025-10-09,17730.92,5.0,17,Furniture,0,0
INV103019,Vendor_013,Public Works,2024-02-06,20323.16,12.0,40,Office Equipment,0,0
INV103029,Vendor_038,Transport,2025-01-04,10404.94,28.0,19,Construction Material,0,0
INV103647,Vendor_034,Water Supply,2025-06-02,22262.85,28.0,9,Fuel,0,0
INV102636,Vendor_029,Water Supply,2024-06-07,23475.03,12.0,20,Construction Material,0,0
INV103592,Vendor_001,Water Supply,2025-01-04,20824.07,12.0,40,Construction Material,0,0
INV107302,Vendor_012,It & Electronics,2025-11-30,5762.35,18.0,23,Software License,0,0
INV107135,Vendor_003,Administration,2025-04-23,17611.06,5.0,37,Furniture,0,0
INV103018,Vendor_002,Water Supply,2025-07-17,19788.88,5.0,34,Software License,0,0
INV102945,Vendor_005,Health,2024-01-14,12372.94,18.0,1,Stationery,0,0
INV105825,Vendor_002,It & Electronics,2024-06-02,4088.4,5.0,22,Construction Material,0,0
INV104092,Vendor_035,It & Electronics,2025-02-16,9495.99,28.0,11,Construction Material,0,0
INV105716,Vendor_032,Administration,2024-07-12,19401.49,12.0,28,Vehicle Maintenance,0,0
INV102663,Vendor_998,Sanitation,2025-05-30,23157.38,18.0,10,Fuel,1,0
INV109943,Vendor_025,Health,2025-12-14,8241.93,28.0,5,Cleaning Supplies,0,0
INV101282,Vendor_007,It & Electronics,2025-09-17,3966.57,12.0,14,Cleaning Supplies,0,0
INV103753,Vendor_012,Administration,2025-10-17,15327.12,5.0,48,Construction Material,0,0
INV101362,Vendor_040,Administration,2025-04-01,16076.78,18.0,28,Medical Supplies,0,0
INV104099,Vendor_004,Sanitation,2024-09-05,19497.77,28.0,45,Software License,0,0
INV101437,Vendor_028,Water Supply,2024-11-15,21800.4,28.0,17,Furniture,0,0
INV109822,Vendor_037,It & Electronics,2025-02-21,11939.85,12.0,11,Medical Supplies,0,0
INV107532,Vendor_039,It & Electronics,2024-08-06,12712.37,5.0,34,Stationery,0,0
INV100056,Vendor_027,Health,2025-08-01,4734.48,18.0,13,Office Equipment,0,0
INV109034,Vendor_018,Public Works,2024-07-02,159745.42,18.0,38,Furniture,1,1
INV108645,Vendor_005,Transport,2024-01-15,12007.48,5.0,33,Cleaning Supplies,0,0
INV103206,Vendor_010,Health,2024-12-04,8638.98,28.0,42,Software License,0,0
INV101844,Vendor_998,Public Works,2025-10-21,20697.53,28.0,13,Electronics,1,0
INV104999,Vendor_009,Sanitation,2024-02-28,19207.08,28.0,34,Software License,0,0
INV108745,Vendor_002,Administration,2025-09-24,21374.91,12.0,2,Electronics,0,0
INV106877,Vendor_010,Transport,2025-08-20,11374.49,18.0,43,Fuel,0,0
INV102880,Vendor_029,Education,2024-02-12,190625.97,12.0,4,Office Equipment,1,1
INV101743,Vendor_024,Administration,2024-11-20,10534.53,18.0,22,Cleaning Supplies,0,0
INV108562,Vendor_028,Health,2025-08-01,10925.34,18.0,20,Medical Supplies,0,0
INV105735,Vendor_038,Public Works,2025-12-13,20361.23,18.0,19,Software License,0,0
INV106182,Vendor_009,It & Electronics,2025-04-27,7340.49,28.0,39,Construction Material,0,0
INV103852,Vendor_037,Transport,2024-06-03,12414.3,5.0,41,Electronics,0,0
INV100740,Vendor_027,It & Electronics,2024-01-21,7718.01,5.0,14,Fuel,0,0
INV106637,Vendor_026,Public Works,2024-03-20,21322.92,18.0,14,Software License,0,0
INV104237,Vendor_010,Education,2024-10-19,10711.6,5.0,10,Office Equipment,0,0
INV105144,Vendor_025,It & Electronics,2025-12-27,6904.39,18.0,41,Cleaning Supplies,0,0
INV101624,Vendor_024,Health,2024-10-23,7639.08,5.0,11,Office Equipment,0,0
INV100524,Vendor_030,Transport,2024-05-18,8536.26,18.0,5,Electronics,0,0
INV106858,Vendor_024,It & Electronics,2025-10-11,10464.83,5.0,3,Software License,0,0
INV104381,Vendor_009,Health,2025-06-25,8151.75,12.0,27,Construction Material,0,0
INV105651,Vendor_026,Water Supply,2024-08-31,19238.68,5.0,33,Stationery,0,0
INV106961,Vendor_004,Education,2025-03-08,17902.93,5.0,8,Medical Supplies,0,0
INV103457,Vendor_024,Public Works,2024-12-11,20358.6,3.0,1,Stationery,1,0
INV100435,Vendor_016,Administration,2024-09-30,189161.14,18.0,16,Cleaning Supplies,1,1
INV103194,Vendor_030,Water Supply,2024-07-28,21683.07,28.0,30,Vehicle Maintenance,0,0
INV105226,Vendor_020,Administration,2024-09-29,21469.8,28.0,33,Electronics,0,0
INV100308,Vendor_022,Public Works,2024-05-14,25211.25,28.0,36,Office Equipment,0,0
INV101565,Vendor_030,It & Electronics,2025-04-30,7543.41,28.0,17,Furniture,0,0
INV102631,Vendor_017,Transport,2024-10-29,11556.26,28.0,34,Vehicle Maintenance,0,0
INV105829,Vendor_014,Transport,2025-09-28,10314.34,5.0,43,Stationery,0,0
INV109758,Vendor_031,It & Electronics,2024-01-30,9838.06,28.0,40,Electronics,0,0
INV100401,Vendor_031,It & Electronics,2025-01-12,11430.01,18.0,27,Stationery,0,0
INV104115,Vendor_011,It & Electronics,2024-06-11,10151.61,5.0,7,Software License,0,0
INV103068,Vendor_020,Health,2025-02-19,8694.23,18.0,29,Medical Supplies,0,0
INV100881,Vendor_028,Sanitation,2024-01-05,22810.21,18.0,2,Furniture,0,0
INV100434,Vendor_021,Water Supply,2024-01-07,22435.28,18.0,14,Medical Supplies,0,0
INV109787,Vendor_029,It & Electronics,2024-07-26,14043.78,28.0,39,Vehicle Maintenance,0,0
INV103526,Vendor_018,Administration,2024-02-24,110244.46,12.0,21,Construction Material,1,1
INV107572,Vendor_024,Water Supply,2024-07-31,19780.91,28.0,26,Vehicle Maintenance,0,0
INV108570,Vendor_021,Public Works,2024-01-13,20800.84,18.0,9,Office Equipment,0,0
INV107817,Vendor_018,Education,2025-09-10,15097.74,18.0,39,Construction Material,0,0
INV109522,Vendor_039,Sanitation,2025-10-01,25356.2,12.0,7,Cleaning Supplies,0,0
INV107691,Vendor_033,Public Works,2025-10-18,21651.21,12.0,33,Vehicle Maintenance,0,0
INV100288,Vendor_029,Water Supply,2024-10-08,20594.66,1.0,30,Construction Material,1,0
INV108727,Vendor_015,Health,2025-04-17,9995.11,12.0,33,Furniture,0,0
INV108487,Vendor_001,It & Electronics,2025-05-03,5580.78,5.0,25,Cleaning Supplies,0,0
INV102623,Vendor_003,Public Works,2025-06-16,23132.44,28.0,6,Software License,0,0
INV109531,Vendor_023,Public Works,2025-08-20,22309.39,5.0,48,Electronics,0,0
INV100476,Vendor_014,Water Supply,2024-11-06,19630.89,5.0,36,Vehicle Maintenance,0,0
INV107308,Vendor_027,Transport,2024-08-31,9771.08,5.0,30,Medical Supplies,0,0
INV109335,Vendor_028,It & Electronics,2024-10-15,9435.34,18.0,23,Construction Material,0,0
INV104052,Vendor_030,Public Works,2024-05-19,19903.53,12.0,35,Construction Material,0,0
INV108771,Vendor_011,It & Electronics,2024-04-28,9189.2,12.0,3,Construction Material,0,0
INV106079,Vendor_033,Sanitation,2025-12-24,14547.05,28.0,21,Office Equipment,0,0
INV100737,Vendor_011,Sanitation,2025-12-06,13543.19,5.0,44,Construction Material,0,0
INV108734,Vendor_004,Public Works,2025-10-06,20932.43,12.0,27,Cleaning Supplies,0,0
INV108367,Vendor_011,Sanitation,2025-01-17,17146.75,5.0,28,Office Equipment,0,0
INV106821,Vendor_024,Administration,2025-07-16,13949.18,12.0,7,Medical Supplies,0,0
INV105632,Vendor_016,It & Electronics,2025-09-21,10047.89,18.0,11,Software License,0,0
INV106696,Vendor_004,Education,2025-11-15,14337.07,12.0,44,Cleaning Supplies,0,0
INV108139,Vendor_032,It & Electronics,2024-09-06,7501.51,28.0,10,Construction Material,0,0
INV108466,Vendor_019,Sanitation,2025-09-29,19973.65,28.0,35,Office Equipment,0,0
INV105331,Vendor_007,Education,2025-11-07,18762.04,28.0,48,Medical Supplies,0,0
INV109120,Vendor_029,Public Works,2024-06-01,22904.33,18.0,9,Electronics,0,0
INV108526,Vendor_036,Sanitation,2024-06-09,25309.77,12.0,26,Office Equipment,0,0
INV106069,Vendor_009,Public Works,2024-04-25,21342.15,28.0,17,Furniture,0,0
INV101839,Vendor_998,Transport,2024-12-22,12264.36,28.0,15,Construction Material,1,0
INV101995,Vendor_038,Public Works,2024-07-16,125066.78,28.0,48,Medical Supplies,1,1
INV102399,Vendor_021,Administration,2024-06-29,14136.2,18.0,39,Cleaning Supplies,0,0
INV106340,Vendor_013,Transport,2025-03-30,10709.7,5.0,44,Stationery,0,0
INV107585,Vendor_016,Education,2024-04-02,11900.84,28.0,47,Software License,0,0
INV104277,Vendor_008,Sanitation,2025-02-16,13987.96,12.0,26,Fuel,0,0
INV103787,Vendor_006,Water Supply,2025-11-30,20658.07,5.0,11,Software License,0,0
INV100800,Vendor_029,Administration,2024-03-05,17025.8,18.0,42,Stationery,0,0
INV103739,Vendor_029,Health,2025-06-18,8776.67,12.0,40,Vehicle Maintenance,0,0
INV105912,Vendor_025,Health,2025-10-04,64994.46,18.0,4,Vehicle Maintenance,1,1
INV101405,Vendor_018,Education,2024-12-22,17699.41,18.0,23,Office Equipment,0,0
INV108300,Vendor_034,Public Works,2024-10-27,21985.14,5.0,28,Stationery,0,0
INV100069,Vendor_029,Education,2025-12-23,11126.85,28.0,2,Fuel,0,0
INV105961,Vendor_026,Education,2025-09-21,13280.54,28.0,30,Stationery,0,0
INV102759,Vendor_002,Transport,2024-12-28,13069.0,12.0,19,Medical Supplies,0,0
INV108443,Vendor_038,Transport,2025-09-22,10406.56,12.0,36,Medical Supplies,0,0
INV105762,Vendor_035,Transport,2024-04-05,13611.42,2.0,45,Software License,1,0
INV101586,Vendor_032,Transport,2024-12-14,14424.72,18.0,29,Construction Material,0,0
INV104442,Vendor_023,Public Works,2025-04-17,23409.63,12.0,42,Cleaning Supplies,0,0
INV105814,Vendor_013,Education,2025-01-14,16553.99,28.0,17,Medical Supplies,0,0
INV101074,Vendor_028,Transport,2025-02-07,11822.2,12.0,12,Construction Material,0,0
INV105145,Vendor_012,Administration,2024-12-19,14923.33,18.0,32,Electronics,0,0
INV103334,Vendor_019,Health,2024-10-17,13682.58,18.0,28,Furniture,0,0
INV200102,Vendor_006,Water Supply,2024-01-08,21914.72,12.0,22,Stationery,1,0
INV109251,Vendor_009,Transport,2024-12-08,9782.82,28.0,38,Software License,0,0
INV102603,Vendor_025,Education,2024-05-06,17747.93,5.0,17,Office Equipment,0,0
INV106377,Vendor_036,Public Works,2025-05-04,21516.08,12.0,24,Software License,0,0
INV101579,Vendor_011,Water Supply,2024-07-31,22432.97,18.0,30,Office Equipment,0,0
INV104376,Vendor_025,It & Electronics,2025-06-10,7538.78,55.0,13,Construction Material,1,0
INV103707,Vendor_012,Administration,2025-06-28,130824.77,18.0,45,Vehicle Maintenance,1,1
INV109029,Vendor_040,Sanitation,2024-02-29,19272.58,12.0,32,Software License,0,0
INV100409,Vendor_034,Water Supply,2024-11-17,19772.63,12.0,28,Software License,0,0
INV103438,Vendor_014,Water Supply,2025-02-18,20560.54,18.0,42,Furniture,0,0
INV107250,Vendor_020,Water Supply,2024-11-30,21371.85,28.0,11,Fuel,0,0
INV105833,Vendor_028,Sanitation,2024-09-08,23399.98,18.0,25,Vehicle Maintenance,0,0
INV108491,Vendor_010,Water Supply,2025-04-15,22517.56,5.0,1,Electronics,0,0
INV104074,Vendor_015,It & Electronics,2025-12-09,6642.41,5.0,40,Office Equipment,0,0
INV103091,Vendor_003,Administration,2024-07-06,10357.11,12.0,28,Construction Material,0,0
INV102726,Vendor_034,Education,2024-05-23,14519.58,28.0,44,Furniture,0,0
INV100477,Vendor_013,Transport,2025-05-05,11477.9,12.0,43,Electronics,0,0
INV101329,Vendor_028,It & Electronics,2025-12-15,5111.84,12.0,4,Construction Material,0,0
INV102283,Vendor_024,Water Supply,2025-02-04,22661.72,28.0,32,Construction Material,0,0
INV109836,Vendor_015,Administration,2024-01-08,15527.9,18.0,47,Construction Material,0,0
INV104755,Vendor_001,Health,2024-09-22,10371.39,18.0,33,Office Equipment,0,0
INV101777,Vendor_040,Administration,2025-03-01,13803.53,12.0,18,Furniture,0,0
INV106348,Vendor_002,Water Supply,2024-08-27,21343.82,18.0,48,Medical Supplies,0,0
INV100751,Vendor_026,Administration,2024-02-06,21308.07,12.0,16,Software License,0,0
INV106032,Vendor_038,Administration,2024-03-31,16437.72,12.0,45,Electronics,0,0
INV105050,Vendor_023,Administration,2024-11-28,8325.92,5.0,12,Construction Material,0,0
INV107435,Vendor_020,Public Works,2025-09-25,193888.69,12.0,22,Furniture,1,1
INV108142,Vendor_032,Administration,2025-06-20,11160.5,12.0,3,Electronics,0,0
INV106141,Vendor_998,Transport,2025-07-24,13230.81,5.0,14,Fuel,1,0
INV106100,Vendor_020,Administration,2025-01-05,14907.91,18.0,15,Cleaning Supplies,0,0
INV108180,Vendor_038,Health,2024-09-22,7116.13,28.0,41,Medical Supplies,0,0
INV109018,Vendor_014,Water Supply,2024-08-06,22177.25,12.0,40,Cleaning Supplies,0,0
INV105364,Vendor_006,It & Electronics,2025-04-20,8608.65,12.0,34,Software License,0,0
INV100468,Vendor_034,Administration,2025-12-14,18391.71,28.0,2,Vehicle Maintenance,0,0
INV101545,Vendor_028,Administration,2024-02-11,11009.82,18.0,3,Electronics,0,0
INV108738,Vendor_024,Water Supply,2024-01-14,21820.27,28.0,43,Stationery,0,0
INV102683,Vendor_038,Water Supply,2024-02-17,22628.17,28.0,42,Cleaning Supplies,0,0
INV107475,Vendor_014,Water Supply,2024-03-30,21878.75,18.0,22,Electronics,0,0
INV107120,Vendor_024,Administration,2024-08-23,14527.25,28.0,5,Fuel,0,0
INV101025,Vendor_001,Sanitation,2024-10-09,23351.7,5.0,7,Furniture,0,0
INV108884,Vendor_018,Education,2025-12-10,18763.13,18.0,32,Cleaning Supplies,0,0
INV103646,Vendor_003,Education,2024-09-28,13404.87,28.0,38,Stationery,0,0
INV105593,Vendor_036,Transport,2024-03-05,10036.23,28.0,13,Stationery,0,0
INV102354,Vendor_018,Public Works,2024-03-28,25079.77,5.0,26,Construction Material,0,0
INV109704,Vendor_016,Water Supply,2025-10-15,21106.9,28.0,5,Furniture,0,0
INV103885,Vendor_001,Administration,2024-03-21,19042.53,5.0,1,Construction Material,0,0
INV100773,Vendor_009,Administration,2025-05-16,17867.78,18.0,22,Vehicle Maintenance,0,0
INV109820,Vendor_037,Public Works,2024-02-29,22757.4,18.0,26,Fuel,0,0
INV108986,Vendor_028,Administration,2024-09-16,19695.6,12.0,49,Office Equipment,0,0
INV107681,Vendor_008,Water Supply,2024-05-21,19549.17,5.0,45,Medical Supplies,0,0
INV107962,Vendor_001,Sanitation,2024-08-23,19007.42,5.0,12,Construction Material,0,0
INV100641,Vendor_026,Education,2025-08-29,14143.84,5.0,41,Electronics,0,0
INV107676,Vendor_005,Transport,2024-04-21,11273.0,28.0,41,Construction Material,0,0
INV106177,Vendor_013,It & Electronics,2024-11-07,8367.25,28.0,36,Vehicle Maintenance,0,0
INV105314,Vendor_034,Education,2025-01-01,18500.77,18.0,31,Medical Supplies,0,0
INV104588,Vendor_010,Water Supply,2024-07-26,19871.6,28.0,32,Furniture,0,0
INV109458,Vendor_020,Health,2025-06-15,10809.59,35.0,28,Software License,1,0
INV108698,Vendor_033,Health,2024-04-17,9381.0,28.0,45,Stationery,0,0
INV101108,Vendor_012,Health,2024-05-29,11390.16,5.0,40,Vehicle Maintenance,0,0
INV108678,Vendor_026,Sanitation,2025-05-30,17130.65,5.0,4,Fuel,0,0
INV107222,Vendor_019,Administration,2024-02-03,16624.56,12.0,25,Stationery,0,0
INV101420,Vendor_029,Administration,2025-11-05,20763.5,5.0,28,Fuel,0,0
INV106492,Vendor_034,Water Supply,2024-08-11,20237.87,18.0,41,Construction Material,0,0
INV109815,Vendor_005,Administration,2025-01-05,21568.16,18.0,23,Electronics,0,0
INV106906,Vendor_035,Water Supply,2025-04-05,19556.57,28.0,45,Construction Material,0,0
INV106861,Vendor_008,Sanitation,2025-03-07,12798.3,28.0,20,Cleaning Supplies,0,0
INV105143,Vendor_998,Administration,2024-07-31,20930.97,18.0,28,Cleaning Supplies,1,0
INV109736,Vendor_036,Water Supply,2025-06-27,21324.35,12.0,47,Cleaning Supplies,0,0
INV108126,Vendor_039,Transport,2024-03-18,11697.22,28.0,13,Medical Supplies,0,0
INV101680,Vendor_037,It & Electronics,2025-06-19,11976.74,18.0,49,Medical Supplies,0,0
INV106987,Vendor_014,Education,2024-05-31,15543.5,18.0,27,Electronics,0,0
INV100633,Vendor_030,Transport,2025-08-28,104381.35,28.0,6,Vehicle Maintenance,1,1
INV102569,Vendor_001,Education,2025-12-25,10369.47,18.0,26,Vehicle Maintenance,0,0
INV106213,Vendor_016,Transport,2025-05-07,11341.78,12.0,47,Stationery,0,0
INV103601,Vendor_028,Health,2024-01-27,11795.05,12.0,28,Vehicle Maintenance,0,0
INV103309,Vendor_005,Education,2025-08-25,14832.06,5.0,22,Electronics,0,0
INV102166,Vendor_036,Sanitation,2025-04-23,22892.94,28.0,45,Construction Material,0,0
INV100363,Vendor_036,Water Supply,2025-09-18,20027.62,5.0,42,Furniture,0,0
INV109325,Vendor_021,Health,2025-04-01,10119.52,5.0,39,Software License,0,0
INV102825,Vendor_035,Education,2024-11-18,21142.35,5.0,4,Office Equipment,0,0
